height,timestamp,gas_used,gas_wanted,tx_count,total_fee_base,total_fee_osmo,fee_per_gas_osmo,load,max_gas,status,error
45948254,2025-10-10T21:26:59.846480+00:00,6420846,12644892,10,236741,0.236741,3.6870686510780666e-08,0.02140282,300000000,ok,
45948255,2025-10-10T21:27:00.903582+00:00,2867385,3767888,7,38059,0.038059,1.3273069364595267e-08,0.00955795,300000000,ok,
45948256,2025-10-10T21:27:01.968146+00:00,22474323,42174799,31,609727,0.609727,2.7129938463552385e-08,0.07491441,300000000,ok,
45948257,2025-10-10T21:27:03.019764+00:00,22460240,41997295,33,603564,0.603564,2.687255345445997e-08,0.07486746666666666,300000000,ok,
45948258,2025-10-10T21:27:05.058834+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948259,2025-10-10T21:27:06.486668+00:00,37628275,83080462,76,1122780,1.12278,2.983873164528536e-08,0.12542758333333334,300000000,ok,
45948260,2025-10-10T21:27:07.918032+00:00,2694600,4719094,7,59110,0.05911,2.1936465523639872e-08,0.008982,300000000,ok,
45948261,2025-10-10T21:27:09.072952+00:00,6820702,13622820,16,282008,0.282008,4.134589078954043e-08,0.022735673333333335,300000000,ok,
45948262,2025-10-10T21:27:10.144059+00:00,5926221,7212194,4,92841,0.092841,1.5666138674207392e-08,0.01975407,300000000,ok,
45948263,2025-10-10T21:27:11.192954+00:00,5250381,7713757,9,90991,0.090991,1.7330361358537598e-08,0.01750127,300000000,ok,
45948264,2025-10-10T21:27:12.271870+00:00,14683757,24982599,23,401027,0.401027,2.7310925943544286e-08,0.04894585666666667,300000000,ok,
45948265,2025-10-10T21:27:14.297223+00:00,4544082,8115020,10,114583,0.114583,2.5215874185369013e-08,0.01514694,300000000,ok,
45948266,2025-10-10T21:27:15.334223+00:00,19326239,39798545,29,706429,0.706429,3.6552844037580205e-08,0.06442079666666667,300000000,ok,
45948267,2025-10-10T21:27:16.635092+00:00,45481063,92847265,64,1283463,1.283463,2.821972300867286e-08,0.15160354333333334,300000000,ok,
45948268,2025-10-10T21:27:17.786149+00:00,46485619,120653549,70,1726561,1.726561,3.714183089613155e-08,0.15495206333333333,300000000,ok,
45948269,2025-10-10T21:27:18.853548+00:00,16631751,43964240,28,567965,0.567965,3.414944102999137e-08,0.05543917,300000000,ok,
45948270,2025-10-10T21:27:19.930581+00:00,123260529,266718011,227,3764585,3.764585,3.0541691087501336e-08,0.41086843,300000000,ok,
45948271,2025-10-10T21:27:21.064588+00:00,4058228,9594832,9,213109,0.213109,5.251282086664426e-08,0.013527426666666667,300000000,ok,
45948272,2025-10-10T21:27:22.149055+00:00,11813036,20337570,17,218390,0.21839,1.848720345895839e-08,0.03937678666666666,300000000,ok,
45948273,2025-10-10T21:27:23.257478+00:00,21709595,65726415,29,925785,0.925785,4.2644047482230785e-08,0.07236531666666667,300000000,ok,
45948274,2025-10-10T21:27:24.321186+00:00,96246044,280965204,147,4086536,4.086536,4.245926201392755e-08,0.32082014666666664,300000000,ok,
45948275,2025-10-10T21:27:26.363796+00:00,1084043,4000000,1,60001,0.060001,5.5349280425222985e-08,0.0036134766666666668,300000000,ok,
45948276,2025-10-10T21:27:27.775707+00:00,72412925,158469223,127,2267858,2.267858,3.131841449575473e-08,0.24137641666666668,300000000,ok,
45948277,2025-10-10T21:27:28.979460+00:00,27038813,89885951,38,1327552,1.327552,4.90980132892668e-08,0.09012937666666666,300000000,ok,
45948278,2025-10-10T21:27:30.135730+00:00,598648,1099704,2,10998,0.010998,1.837139688097179e-08,0.0019954933333333333,300000000,ok,
45948279,2025-10-10T21:27:31.572023+00:00,73909755,165378043,119,2480621,2.480621,3.356283619124431e-08,0.24636585,300000000,ok,
45948280,2025-10-10T21:27:33.015243+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948281,2025-10-10T21:27:34.565777+00:00,71380306,147883768,125,2032501,2.032501,2.8474254509360046e-08,0.23793435333333332,300000000,ok,
45948282,2025-10-10T21:27:35.738359+00:00,21345703,55946319,43,782865,0.782865,3.6675531370412117e-08,0.07115234333333334,300000000,ok,
45948283,2025-10-10T21:27:36.845148+00:00,27939875,56647885,49,749722,0.749722,2.6833405661263696e-08,0.09313291666666666,300000000,ok,
45948284,2025-10-10T21:27:39.012720+00:00,7736845,15079865,13,174588,0.174588,2.2565787475385638e-08,0.02578948333333333,300000000,ok,
45948285,2025-10-10T21:27:40.099968+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948286,2025-10-10T21:27:41.340176+00:00,49242030,145262705,80,2063957,2.063957,4.1914539266557454e-08,0.1641401,300000000,ok,
45948287,2025-10-10T21:27:42.753075+00:00,21424311,38266673,29,528390,0.52839,2.4663103518241495e-08,0.07141437,300000000,ok,
45948288,2025-10-10T21:27:43.838848+00:00,33684637,78087155,61,1060438,1.060438,3.148135454153773e-08,0.11228212333333333,300000000,ok,
45948289,2025-10-10T21:27:45.149555+00:00,1145664,2025000,1,30376,0.030376,2.6513881906038768e-08,0.00381888,300000000,ok,
45948290,2025-10-10T21:27:46.184469+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948291,2025-10-10T21:27:47.445082+00:00,786349,940003,1,98702,0.098702,1.255193304753996e-07,0.0026211633333333333,300000000,ok,
45948292,2025-10-10T21:27:51.493351+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948293,2025-10-10T21:27:52.510144+00:00,107977296,269895131,274,3688193,3.688193,3.415711576996705e-08,0.35992432,300000000,ok,
45948294,2025-10-10T21:27:53.664983+00:00,109189298,273999161,188,3958617,3.958617,3.625462451457468e-08,0.36396432666666667,300000000,ok,
45948295,2025-10-10T21:27:55.777259+00:00,88796119,269819392,114,3693200,3.6932,4.159190786254971e-08,0.29598706333333336,300000000,ok,
45948296,2025-10-10T21:27:57.614517+00:00,89939360,245517292,113,3588545,3.588545,3.9899605689878156e-08,0.2997978666666667,300000000,ok,
45948297,2025-10-10T21:27:58.773063+00:00,3525780,5742368,5,80239,0.080239,2.275780111067622e-08,0.0117526,300000000,ok,
45948298,2025-10-10T21:27:59.951335+00:00,5824643,8469725,7,119455,0.119455,2.050855305638474e-08,0.019415476666666667,300000000,ok,
45948299,2025-10-10T21:28:01.015844+00:00,11847067,32009075,19,411095,0.411095,3.4700149834553986e-08,0.03949022333333333,300000000,ok,
45948300,2025-10-10T21:28:01.838270+00:00,83253693,227611463,163,3182154,3.182154,3.8222376513676094e-08,0.27751231,300000000,ok,
45948301,2025-10-10T21:28:02.958064+00:00,13659092,27114823,25,362947,0.362947,2.6571824832865902e-08,0.045530306666666666,300000000,ok,
45948302,2025-10-10T21:28:04.118067+00:00,10975603,25338052,16,304174,0.304174,2.7713648170401207e-08,0.03658534333333333,300000000,ok,
45948303,2025-10-10T21:28:05.628501+00:00,5785872,13733196,13,199192,0.199192,3.442730845065359e-08,0.01928624,300000000,ok,
45948304,2025-10-10T21:28:06.714341+00:00,5009090,11349422,17,121949,0.121949,2.4345539808627915e-08,0.016696966666666667,300000000,ok,
45948305,2025-10-10T21:28:07.783787+00:00,5920381,9538385,10,127769,0.127769,2.1581212425348978e-08,0.019734603333333333,300000000,ok,
45948306,2025-10-10T21:28:08.953537+00:00,49062077,110187196,87,1532700,1.5327,3.124001456359053e-08,0.16354025666666666,300000000,ok,
45948307,2025-10-10T21:28:10.109226+00:00,24507355,61905557,42,857434,0.857434,3.498680294140269e-08,0.08169118333333333,300000000,ok,
45948308,2025-10-10T21:28:11.175060+00:00,71867026,175101045,140,2563526,2.563526,3.56704060635541e-08,0.23955675333333334,300000000,ok,
45948309,2025-10-10T21:28:12.262853+00:00,89665931,235345593,187,3256500,3.2565,3.6318141836948084e-08,0.29888643666666664,300000000,ok,
45948310,2025-10-10T21:28:13.469232+00:00,15578187,32520108,27,399882,0.399882,2.5669354206622375e-08,0.05192729,300000000,ok,
45948311,2025-10-10T21:28:14.931272+00:00,14677017,34980886,29,447638,0.447638,3.0499249268431045e-08,0.04892339,300000000,ok,
45948312,2025-10-10T21:28:16.059115+00:00,6131587,11205070,8,156536,0.156536,2.5529442866911942e-08,0.020438623333333333,300000000,ok,
45948313,2025-10-10T21:28:17.102898+00:00,20683290,39725332,30,570213,0.570213,2.7568776534100716e-08,0.0689443,300000000,ok,
45948314,2025-10-10T21:28:18.149257+00:00,14549838,24670869,20,404293,0.404293,2.7786769859568196e-08,0.04849946,300000000,ok,
45948315,2025-10-10T21:28:19.278699+00:00,300031,540002,1,5401,0.005401,1.800147318110462e-08,0.0010001033333333334,300000000,ok,
45948316,2025-10-10T21:28:20.536264+00:00,105505911,269970581,237,3823693,3.823693,3.624150499018012e-08,0.35168637,300000000,ok,
45948317,2025-10-10T21:28:25.737918+00:00,78561757,172504109,93,2565545,2.565545,3.265641067574392e-08,0.26187252333333333,300000000,ok,
45948318,,,,,,,,,,error,500 Server Error: Internal Server Error for url: https://osmosis-rpc.polkachu.com/block_results?height=45948318
45948319,2025-10-10T21:28:31.383510+00:00,4404532,12924497,12,172805,0.172805,3.923345317958866e-08,0.014681773333333334,300000000,ok,
45948320,2025-10-10T21:28:32.892758+00:00,41623549,143120710,93,2017942,2.017942,4.84807770716524e-08,0.13874516333333334,300000000,ok,
45948321,2025-10-10T21:28:33.962014+00:00,40565925,126017478,111,1684309,1.684309,4.152029073662193e-08,0.13521975,300000000,ok,
45948322,2025-10-10T21:28:36.031697+00:00,8989408,24400687,26,336418,0.336418,3.742382145743079e-08,0.029964693333333334,300000000,ok,
45948323,2025-10-10T21:28:37.128635+00:00,51329269,105926490,100,1679035,1.679035,3.2711063935081563e-08,0.17109756333333334,300000000,ok,
45948324,2025-10-10T21:28:38.270396+00:00,46791654,112370654,95,1532385,1.532385,3.274910948862804e-08,0.15597218,300000000,ok,
45948325,2025-10-10T21:28:39.409330+00:00,9224572,31578505,19,388273,0.388273,4.2091166939777804e-08,0.030748573333333334,300000000,ok,
45948326,2025-10-10T21:28:40.509367+00:00,122586307,275526456,230,4065577,4.065577,3.3165017362012546e-08,0.40862102333333333,300000000,ok,
45948327,2025-10-10T21:28:44.700108+00:00,31901749,73168603,57,1037392,1.037392,3.2518342489623375e-08,0.10633916333333333,300000000,ok,
45948328,2025-10-10T21:28:45.916523+00:00,26097322,54183284,40,871311,0.871311,3.33869889025395e-08,0.08699107333333334,300000000,ok,
45948329,2025-10-10T21:28:46.988669+00:00,44193002,97844362,93,1303814,1.303814,2.9502725340994032e-08,0.14731000666666666,300000000,ok,
45948330,2025-10-10T21:28:51.301339+00:00,88193227,185517985,149,2704647,2.704647,3.0667286956174087e-08,0.2939774233333333,300000000,ok,
45948331,2025-10-10T21:28:53.320668+00:00,4859029,8612463,10,98392,0.098392,2.024931318582375e-08,0.016196763333333333,300000000,ok,
45948332,2025-10-10T21:28:54.436561+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948333,2025-10-10T21:28:55.897032+00:00,43581541,99457422,81,1390113,1.390113,3.1896829898694955e-08,0.14527180333333334,300000000,ok,
45948334,2025-10-10T21:28:56.899736+00:00,19104647,40832023,31,551257,0.551257,2.8854602757119773e-08,0.06368215666666667,300000000,ok,
45948335,2025-10-10T21:28:57.995515+00:00,440163,674070,1,11123,0.011123,2.5270184000018175e-08,0.00146721,300000000,ok,
45948336,2025-10-10T21:28:59.056966+00:00,10597323,19687049,15,233668,0.233668,2.2049719537660597e-08,0.03532441,300000000,ok,
45948337,2025-10-10T21:29:00.155172+00:00,8036080,13068268,11,185634,0.185634,2.3100068690207166e-08,0.026786933333333332,300000000,ok,
45948338,2025-10-10T21:29:01.185215+00:00,7458474,18056475,19,248019,0.248019,3.325331696537388e-08,0.02486158,300000000,ok,
45948339,2025-10-10T21:29:02.238607+00:00,9706633,21870765,16,310729,0.310729,3.201202723951755e-08,0.03235544333333333,300000000,ok,
45948340,2025-10-10T21:29:03.327366+00:00,89162869,225117932,147,3381002,3.381002,3.791939445106909e-08,0.2972095633333333,300000000,ok,
45948341,2025-10-10T21:29:04.385343+00:00,5161280,11848125,12,184419,0.184419,3.5731252712505426e-08,0.017204266666666666,300000000,ok,
45948342,2025-10-10T21:29:06.041397+00:00,118797405,269970271,262,3690934,3.690934,3.1069146670333416e-08,0.39599135,300000000,ok,
45948343,2025-10-10T21:29:08.432661+00:00,20455010,51423871,32,709572,0.709572,3.468939883187542e-08,0.06818336666666666,300000000,ok,
45948344,2025-10-10T21:29:09.805876+00:00,62286393,152657828,101,2282251,2.282251,3.664124522349528e-08,0.20762131,300000000,ok,
45948345,2025-10-10T21:29:11.002355+00:00,3993396,8282227,11,87948,0.087948,2.202336056829826e-08,0.01331132,300000000,ok,
45948346,2025-10-10T21:29:12.227202+00:00,2953757,8572894,6,269672,0.269672,9.129796391510879e-08,0.009845856666666666,300000000,ok,
45948347,2025-10-10T21:29:14.104267+00:00,127886089,268922027,233,3802504,3.802504,2.9733523245049742e-08,0.4262869633333333,300000000,ok,
45948348,2025-10-10T21:29:15.278919+00:00,53314445,119411165,98,1722452,1.722452,3.230741687360714e-08,0.17771481666666666,300000000,ok,
45948349,2025-10-10T21:29:16.619764+00:00,25984683,46957342,46,650649,0.650649,2.5039712818509274e-08,0.08661561,300000000,ok,
45948350,2025-10-10T21:29:17.976924+00:00,44010959,92353713,78,1226483,1.226483,2.786767268579628e-08,0.14670319666666667,300000000,ok,
45948351,2025-10-10T21:29:20.025955+00:00,15667747,34762553,30,510328,0.510328,3.257188158578256e-08,0.05222582333333333,300000000,ok,
45948352,2025-10-10T21:29:21.404333+00:00,54336662,107198704,113,1628274,1.628274,2.996639727335477e-08,0.18112220666666667,300000000,ok,
45948353,2025-10-10T21:29:25.604002+00:00,1817568,3789791,4,43961,0.043961,2.41867154351309e-08,0.00605856,300000000,ok,
45948354,2025-10-10T21:29:27.041932+00:00,29773185,59328733,59,1145252,1.145252,3.846588801298887e-08,0.09924395,300000000,ok,
45948355,2025-10-10T21:29:28.062046+00:00,922408,1391252,1,19478,0.019478,2.1116469067917884e-08,0.0030746933333333335,300000000,ok,
45948356,2025-10-10T21:29:29.554658+00:00,60951874,122357092,109,1794979,1.794979,2.94491191525957e-08,0.20317291333333334,300000000,ok,
45948357,2025-10-10T21:29:30.589606+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948358,2025-10-10T21:29:32.005891+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948359,2025-10-10T21:29:33.169435+00:00,82570573,269994091,132,3825800,3.8258,4.633369808394087e-08,0.2752352433333333,300000000,ok,
45948360,2025-10-10T21:29:34.329407+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948361,2025-10-10T21:29:35.798276+00:00,74901506,267188235,80,3966381,3.966381,5.295462283495341e-08,0.24967168666666667,300000000,ok,
45948362,2025-10-10T21:29:36.827313+00:00,6894786,22756341,8,364519,0.364519,5.286879099655885e-08,0.02298262,300000000,ok,
45948363,2025-10-10T21:29:38.161280+00:00,5129007,8040482,7,72171,0.072171,1.407114476544875e-08,0.01709669,300000000,ok,
45948364,2025-10-10T21:29:39.358281+00:00,5025983,7313183,7,79744,0.079744,1.5866348931144414e-08,0.016753276666666667,300000000,ok,
45948365,2025-10-10T21:29:40.416366+00:00,1802887,1973376,2,23682,0.023682,1.3135598625981552e-08,0.0060096233333333336,300000000,ok,
45948366,2025-10-10T21:29:41.513444+00:00,3153615,5387833,5,67849,0.067849,2.1514674429186823e-08,0.01051205,300000000,ok,
45948367,2025-10-10T21:29:42.720268+00:00,3410533,5260544,8,55650,0.05565,1.6317097650132692e-08,0.011368443333333334,300000000,ok,
45948368,2025-10-10T21:29:43.929567+00:00,4256308,7528058,9,98845,0.098845,2.3223178397803918e-08,0.014187693333333333,300000000,ok,
45948369,2025-10-10T21:29:44.950955+00:00,6066492,8055378,6,85489,0.085489,1.409199913228271e-08,0.02022164,300000000,ok,
45948370,2025-10-10T21:29:46.008897+00:00,2533650,5543334,6,78904,0.078904,3.114242298660036e-08,0.0084455,300000000,ok,
45948371,2025-10-10T21:29:47.078750+00:00,3836226,8264952,6,83715,0.083715,2.182222840885808e-08,0.01278742,300000000,ok,
45948372,2025-10-10T21:29:48.125819+00:00,3977486,5434377,6,74142,0.074142,1.864041759040761e-08,0.013258286666666667,300000000,ok,
45948373,2025-10-10T21:29:49.188233+00:00,9222366,15448684,13,185210,0.18521,2.0082698951657307e-08,0.03074122,300000000,ok,
45948374,2025-10-10T21:29:50.246135+00:00,77445092,172349226,142,2451613,2.451613,3.165614420084878e-08,0.25815030666666666,300000000,ok,
45948375,2025-10-10T21:29:51.322638+00:00,4764737,10534076,10,206485,0.206485,4.333607500267066e-08,0.015882456666666666,300000000,ok,
45948376,2025-10-10T21:29:52.608449+00:00,17837774,43933299,28,520710,0.52071,2.9191422651727732e-08,0.05945924666666667,300000000,ok,
45948377,2025-10-10T21:29:53.767298+00:00,1390416,3963622,4,102330,0.10233,7.359667897952843e-08,0.00463472,300000000,ok,
45948378,2025-10-10T21:29:55.247035+00:00,103708920,269478542,247,3827614,3.827614,3.690727856388824e-08,0.3456964,300000000,ok,
45948379,2025-10-10T21:29:57.575856+00:00,58487230,163255168,118,2302318,2.302318,3.936445613854512e-08,0.19495743333333335,300000000,ok,
45948380,2025-10-10T21:29:59.427883+00:00,1375009,3000000,2,33002,0.033002,2.4001297446053082e-08,0.004583363333333333,300000000,ok,
45948381,2025-10-10T21:30:00.827709+00:00,92803,150000,1,2504,0.002504,2.698188636143228e-08,0.00030934333333333333,300000000,ok,
45948382,2025-10-10T21:30:01.915241+00:00,88188909,274473707,171,4269870,4.26987,4.841731288454878e-08,0.29396303,300000000,ok,
45948383,2025-10-10T21:30:03.364240+00:00,92188379,229719720,227,3374204,3.374204,3.6601185926048225e-08,0.30729459666666664,300000000,ok,
45948384,2025-10-10T21:30:04.804640+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948385,2025-10-10T21:30:06.356171+00:00,687388,1500000,1,22501,0.022501,3.2734059948675276e-08,0.0022912933333333334,300000000,ok,
45948386,2025-10-10T21:30:07.734892+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948387,2025-10-10T21:30:09.451620+00:00,120442287,269955202,362,4175832,4.175832,3.467081291805759e-08,0.40147429,300000000,ok,
45948388,,,,,,,,,,error,500 Server Error: Internal Server Error for url: https://osmosis-rpc.polkachu.com/block_results?height=45948388
45948389,2025-10-10T21:30:16.734177+00:00,99306210,269895282,229,4495438,4.495438,4.5268447965137324e-08,0.3310207,300000000,ok,
45948390,2025-10-10T21:30:18.236737+00:00,88075319,269936539,249,4277484,4.277484,4.856620502277148e-08,0.2935843966666667,300000000,ok,
45948391,2025-10-10T21:30:20.466538+00:00,75061821,269761217,171,4052361,4.052361,5.398697961244505e-08,0.25020607,300000000,ok,
45948392,2025-10-10T21:30:21.962105+00:00,95968971,269954120,154,4380288,4.380288,4.5642752593439814e-08,0.31989657,300000000,ok,
45948393,2025-10-10T21:30:23.316907+00:00,100626572,269837328,179,4528135,4.528135,4.4999396382100743e-08,0.33542190666666666,300000000,ok,
45948394,2025-10-10T21:30:25.871978+00:00,49505553,126364848,79,2081665,2.081665,4.2049121236965074e-08,0.16501851,300000000,ok,
45948395,2025-10-10T21:30:27.211543+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948396,2025-10-10T21:30:28.439729+00:00,76476057,207475491,156,3946053,3.946053,5.159854148861257e-08,0.25492019,300000000,ok,
45948397,2025-10-10T21:30:29.662129+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45948398,2025-10-10T21:30:31.250409+00:00,56707925,172046307,119,2809225,2.809225,4.953849043145204e-08,0.18902641666666667,300000000,ok,
45948399,2025-10-10T21:30:32.478566+00:00,114087,1500000,1,16501,0.016501,1.4463523451401125e-07,0.00038029,300000000,ok,
45948400,2025-10-10T21:30:33.986583+00:00,997623,2800000,2,28979,0.028979,2.9048047208213925e-08,0.00332541,300000000,ok,
